File,Binoculars,GPTZero,Fast-DetectGPT,Date/Category
ga_2021_324b48ab3e7d2a9613ae849caf3cdf0f.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_34e01d947e3f414a3abc3e26887d5657.html.gz,HUMAN,HUMAN,AI,2021/Newspapers
ga_2021_37317d9a2b0fb5c016e9a5e20aacd6f5.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_41643345d5a90275d366f5ea597f7971.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_417ec4ce6263026e7859e1e9f937659f.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_4408aaa36be8072b624fce549bb25d29.html.gz,HUMAN,HUMAN,AI,2021/Newspapers
ga_2021_4552d9350a0766fe93e6540d493cd135.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_47356c7d4e56472efabdb70e1724070d.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_49bb61984a29657f5a4eea5bf469efa2.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_4c3fdf17af14f06ca67e6c3205dda554.html.gz,HUMAN,HUMAN,AI,2021/Newspapers
ga_2021_4fb42cab2d3f0a964701e43ee91b49b7.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_5335b148acd865596b7f7cae0009bfdb.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_54e7b1aa8654b35a07c2c70e78b021f8.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_5801a5ff46516a0f8a236975ef3527c0.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_59ff4c3344743edd0c0f63310ec9c867.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_5bdd7b36c4dc7dd6260a64a40d7bbe75.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_61ea1886fb56095f6b41bf39e256e427.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_657861442c869a8e4527bc7cbebc2d83.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_6e4ace53a2fd34eca613dc205778b72d.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_6e82df4ae3ecfd78933ced1be8c9d6bd.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_6efebc8b16ce7af5d45854ba92b6bd7c.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_6f89a4cfb0190d1e240a29d85aee187d.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_719c0cb75c6ea262c84a8929c66b6046.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_738d0ff0c33bde1e167afb7686da4a12.html.gz,HUMAN,HUMAN,AI,2021/Newspapers
ga_2021_748f381e0c9313901b661fe09ef4951d.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_871ad9c5080c8e0ed77655b1789d0932.html.gz,HUMAN,HUMAN,AI,2021/Newspapers
ga_2021_8757aa404c299ebfbf7878a22b720759.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_897f6788928bdc4777c3b9f3edefd90d.html.gz,HUMAN,HUMAN,AI,2021/Newspapers
ga_2021_8d3d2fed24f5d3a0fb7a95d8f24e5cd1.html.gz,HUMAN,AI,HUMAN,2021/Newspapers
ga_2021_938d2856e2c86a367e71771c23a30561.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_9a4db55bcbebe42c01fc393700a98477.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_9c4248d064a50c1756c5189a3a414dd3.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_9cfa869cc4f0f93d35dd6f476fcfa428.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_9f7ceca59885c7413d727e4b96012688.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_a1f42beaa2792e3744d8a0b371e23051.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_a3794daa46d496188899d7fdb5b72543.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_a6181b2879436dd04166d3f35e034068.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_aa1979769f86ba9be160ac77e148757a.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_addb42acf883f2d5cb6372fb2e4d8bf2.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_b43730ea332c6bd64978dadb372f28b3.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_b5a28f0e52a7b99878646ea672acfed1.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_b8cba3f83a6e9a217d2aa0a3e93bf2c9.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_bb989c9f2ccb3a9a4b59b56994914c77.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_c69b1fc680a9db99bc330847bf49aa15.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_c9e009c277b7c94ceb8431d29af4b73a.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_c9f52e1408fea04bc65daf88722c42a0.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_cb5d8258b2b192e08ef611a483c35121.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_cbc571a30b1cc70745cad39aeabc7f44.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_cd43af98ad0c63261bc423785bdacbb3.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_cef93ea314d490c18f29311d8e525bb2.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_d73404e9f626828fe2e58619fb72d260.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_d8fa741ad553fe33b9a4fa9be605bd80.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_d92880d149f5ed39dec19e93e5c1e788.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_df5d13bdb4a8125d3698f6217fd763fb.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_e3cda3a81f87c05d6b98f1b71d22629c.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_e51a58c4a499413fa51345853eb33d0c.html.gz,HUMAN,HUMAN,AI,2021/Newspapers
ga_2021_e923902fa3a5c233f9608153931145e6.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_ec7281a9ac1518d31a9497f559e7ff9b.html.gz,HUMAN,HUMAN,AI,2021/Newspapers
ga_2021_ef644827a70ea5a4dde6c823a9836fa7.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_f21aaa6288b09d28651f885ae0e757de.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_f5cda5c51995efed190f961ed7482fd3.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_f8295bcc19b7162d40bef1241e743661.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_fa81e759a35222e6a87dd229398f08ec.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_fc71eb4de88c916d2f7fcfdfafd7f4b9.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_fd3bf9676a07f253158a7f136dd96f1f.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
ga_2021_fd9553e9042b94a9eca5483c4621ca05.html.gz,HUMAN,HUMAN,HUMAN,2021/Newspapers
vt_2021_18b58208f79aaaa89b148ca86944794e.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
vt_2021_400ba8b5462177c28bde44ca6385d91b.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
vt_2021_78a86dafc2cd39212354c7fa373f0c6c.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
vt_2021_f04383637c99b22a83a5e88fea3f600e.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
mt_2021_382f80e045d456a832ffb27350e8cc50.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
mt_2021_cb9554c0cf92530074a6c9deb92e17a6.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
mt_2021_ddba2f7c3adec9ef78d2fead491ea4be.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
in_2021_116fea9ec76af9191f7a80e8224be491.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
in_2021_75997a4331b62b88dffd2c8c880334d6.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_0ec209b0f7a16815b47de3d3c530ad4a.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
ga_2021_2c93b048271ca167af004a5f713968dc.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_39b5db33c9d4d0788fd9fe551609053d.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_419b1cb4f21c37995a6104ddefe48671.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
ga_2021_539e26a7ef78c87d23943f7071fefaeb.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_62ee2956d5b19fbda51bf54ca3dceb3a.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_67e66de44c0b9e498ddc9b1a835d42f4.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_6f2cd74e2ce96d7ebd541f7c6b270f20.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
ga_2021_7c763614f5a1422ddb126c6620ff6c0a.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_868d2b6250c5671dae098b2076f3ea50.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_886353ef34267c909964b5f3382311f3.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_939bc3047371bd3debc0319394791dd6.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_96e6e3c9de84a4b230d8fb91b48702a2.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_a47a614a52c404d59c9a588b1b2823b6.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
ga_2021_bcfb7f9cd5ff9713753389c9fccdf7c5.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_c48b0447e57f32eb60e9b5ab005c7bcf.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ga_2021_f08c9afbe80f234c5ddbe8bde7e63ca5.html.gz,AI,HUMAN,AI,2021/Broadcast
wi_2021_20f4b491a2a70fc5e18e0e8c7e9b5124.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
wi_2021_7c695b98f98797a6c03c00f6ff2dfa77.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
wi_2021_b1351c9d514f8f4a942f8171a4fda3a9.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
wi_2021_c784aeb7ded60fc91ba25af1d7efcb7d.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
wi_2021_cf501811dd13f6f9783f40f163a5fa3c.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
oh_2021_43faa6762cfa4f0854f073328eaf9ea3.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
oh_2021_9f067e15eac41e854d644a6eadbba526.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
oh_2021_a1f7479da97a0afa811978bdec8d5115.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
oh_2021_b1a0eba2d413f3d706829ce45fd3d9b0.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
oh_2021_c2d4fb1a59a7a7960a93c76cd490330f.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
oh_2021_cf090d7a71753495dc20469a80308bf9.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
oh_2021_d8959dc5b0c729cb9653e58eb01c9379.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
id_2021_0d36aab29021e227236b87dfa23675a8.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
id_2021_15ad32bbc6bff5a88788e75ff581164d.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
id_2021_6da80c4d2aee92d3392ebfcfcdd39e32.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
id_2021_79fc5cc5100de79f27d13ce89cd070ff.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
id_2021_bae592c176cffb93cfecc3e3261f2812.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
va_2021_4597b02939259914b114130b4eab8268.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
mo_2021_0073be6d5851aee54304f52e87bb1480.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
mo_2021_9c614993bdc3b30adade4164ee8a6c85.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
mo_2021_e5fd61155ccd7e33cc981ea6aecafeeb.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ma_2021_d97e87f736e2b919c270d422e320ada4.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ok_2021_9b3a1325b13f1edb2a60f774c2d8eaee.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ok_2021_9dd2320cf1c5ec44c510240f5c5c4dbe.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ok_2021_ac2910d9088db54587a132d2b059ad59.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ok_2021_afa0e70cc6eca91729cb9559033d9a63.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ri_2021_56819b558097024519c3bd58f58d800a.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
me_2021_18b170e2aab50076e1a7eced9a4800c3.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
me_2021_1930d6a10473634068dffc20353c7948.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
me_2021_9239d46bb83c0b2dcfe5106991e9d9c2.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
me_2021_a21a21effb3e063fe900601315b2da07.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
me_2021_a509b2f431450f5c51dbc17c6a66096e.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
me_2021_b61de11ff7747b9ce9c684ab2cc40f93.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
me_2021_c77b45deaa833c5975dc3cd109af46a0.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
me_2021_e304acaeb34b4240dd6b0447103081a2.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
me_2021_eeee4cd4f8cc5202c7aedc9bf839ed35.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
me_2021_f7202a78fe057dd07f5c985c0e617f28.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
dc_2021_1f195b80e536301d617d7836f99a1782.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
dc_2021_52a0589908ddc57cd8521a8447b57d9c.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
dc_2021_beb7acec07507e43a3ebce3d2c1a8b73.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
dc_2021_e05ff65fa5033fea4be8eee0ebb9cb18.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
dc_2021_f0ff320f683fc73dcac82d8c8bb7a1ce.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
dc_2021_f2bcd2dd18bab27aa70bf9014d2b5228.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
nv_2021_13c455d87db4be9e9ac11f39eb7dd2f7.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
nv_2021_9f29322b6ea57dc4b22a6313186e1b88.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
nv_2021_a0fac24577684f4cf49f56fb2a90d902.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
nv_2021_bcf8f26cd6f446b169b9dfa0df336721.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
nv_2021_bf2f325c7962a4c88b477577722d88c0.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
nj_2021_3ea7633c90253315acbd27e46b8c4a93.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
nj_2021_4717f2c3bb2c9a542585b78150d51c1c.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
nj_2021_7a2cd543ecd727b5c675706fa6656620.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
nd_2021_7521e5a3872032628c7f3d6d12968a96.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
nd_2021_cc6dee03279db7b834454a409f66d547.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_43ed91e950a808ce4efc03d92cdb2c2a.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_59439832d20ce70110a6f1e537ff8152.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_5b7e9332700dd5e7051e1dc62e649c93.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_6149645267549da5604ef8736d2f2f46.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_7f919a85c46708c16a1e1a44cea7253e.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_8baa967754f931771da5cdef4b10e4b8.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
al_2021_bbac3cdaa22540ceface9fd6617b56ba.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_c2a8194d554e04dfd530a326d25e01eb.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_ce4d9cec224d3db7f7f70e7c22191959.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_d0d1bcb1641ca681490d35bab154e65d.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_ebe6841ce7857081d99359d27b4d48af.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_eda14df7a5fe0173012497da1f373a23.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_fc811cbb797d511f8b2c7eea229e0230.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_fce30aa8b285f47542792b335f325d48.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
al_2021_ff013747a2b537c80c168cfb4f962cca.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ia_2021_30e98aff6038d225de875e1acbea917c.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ia_2021_3fb07d9759423c67e6040f6743e79ee1.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ia_2021_80249e91c78ddd46348d6c3993e72ca3.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ia_2021_abc01f35d72d118a294a5cfc08e02574.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ia_2021_b67101c56ba47c6a1abc0cfd4252176a.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ia_2021_e52fa074688e66ee9d960e7bffc9b0ef.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ia_2021_e817422258324f989f991dedd23edbbc.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ia_2021_e8446c3909cd6176ce145df8cfdd2200.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ia_2021_fa5d95ae42268a7ae9b2e3c0fe32a5d5.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
sd_2021_021176655236cf4202292a95b5aa85f4.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
sd_2021_131e661747e2a3b7fc5760032ddb7e97.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
sd_2021_45c5c51d441ba03c9a0ad568fb1461db.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
sd_2021_629d3d35e238bd60adb4551e7fb009ae.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
sd_2021_7c99c3221be98845242a88332a61e106.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
sd_2021_bd562e9935c23107cac919e44b70c6bd.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
sd_2021_d04190076aaadbb3b267822308527ae9.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
sd_2021_db7fb8101afe72d7a141a6373bed22fd.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
ky_2021_540648835518e143938831231671e2f8.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ky_2021_5f47adda16cc5fd17966dbead52dd61f.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ky_2021_6b672f8fdf8bad4d8e4b73e328a7c771.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ky_2021_7e078475c070908b39e4edb9ad404541.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ky_2021_7f3bed24d837722c3d14c241b93bffc2.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ky_2021_8f0fafbc235f68f6ccdb05062cd02e5f.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ky_2021_bba5ff67dc84f3a97f0870e8cbf84df3.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ky_2021_cb7a055ff50861ce4cd46d409ca38dd8.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
ky_2021_e96507065ace6d7c3f275292fa518ceb.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ky_2021_fae09089d93afabb8711fabe06f8d090.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
mi_2021_08eb749d6177044d0cf2fdb737f98dbc.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
mi_2021_cf21d0694d75185d30a54fc80fccd7b6.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ct_2021_24647e01866eef079091be70fdefa653.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ct_2021_8aef8c0d48ec47c22fffc8483cda6382.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
pa_2021_218907577bf165f5cd4cb4048a820eef.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
pa_2021_36b0729274b63775fef347e940cc545f.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
pa_2021_3f60dd4ce4b2d8b220b3275cfd4d4b4c.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
pa_2021_57903c65afa3633e961b1a1b6c732950.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
pa_2021_65a01f44b9cf94127f91e8ba1b3c3b40.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
pa_2021_9c7a4673fea0f3e268963779a14abd23.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
pa_2021_e6b006ac1ec4786f0898ffff2e06ee18.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ks_2021_c5d0a541f2d1185a54a45ebf1aafda23.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
de_2021_0c48b7f6023d6159ef8b82823de0e3bc.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
de_2021_19f9966e262f4bc367e717e00b158a82.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
de_2021_b017d3539245b360c67d35385a25a065.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
de_2021_b6e76ef444d6c5addb36012cfa2eedf0.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
ak_2021_be553be2d32ef4a5f3ed96d71e88724c.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_00b87c3a2f07a721ff7a2aa2b3347129.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_01fa84b1f0479c300341775d049999cc.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
tx_2021_0b7eaa4bf3f555850411ff2d7db8fbc8.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_1a3ff7def6f1c4be36f3f052a0b89664.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_1ccae7cd7d44356c57b1e9a21043e0e4.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_2cca4b8015ed264745bf0313936c0054.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_366ef39ccc5828341b4c2b4cb1b4261f.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_3ae6bf64538d400fc07bfc221afe1929.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_3e4f7f6aee6c2c25d824f98de6190229.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_40db045de3a44a2bad03a0910d58fcda.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_47c18323fd18c6e56370831e2c63c4eb.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_564b8e046f81c09a8880016f5325f429.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_5e541992047c2323a1ea5d1516a5125d.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_60ec37473f903f0aa5aac7d5f052a72c.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_66275c6ad04e69fdba1096cd8cbdab9d.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_66cb0b181df1e5132fbc297a4d7f6988.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_68f1678039afd1316f8ae25b83997349.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_70b3ce7ff103ca2dd45529205bc64af4.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_80b2984019e3f805058d447b9edccfd1.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_831c10cc6c0ac94b7f2148ab4c3cba68.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
tx_2021_86ed100c2051c92df9c3497c7f6587ca.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_8d584babc0d56fac67f1964c79820691.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_91d3b78ef2aeddbed5ff5e90670a40f0.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_961893cee9b7fe8db79cbb1e8c415111.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_9802ed3b087e600850aa4f6e3e4ea933.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_a851a9ec7f3af069f4575c192c868d91.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_b1f6268491f4dc9bfd6d0de5660c70ce.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_b27492b36114b0395f4b3003124857b2.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_c2bfc35e36f70946626aff73c191ab14.html.gz,HUMAN,HUMAN,HUMAN,2021/Broadcast
tx_2021_c5c042cb953cb9272e59d397909e2e19.html.gz,HUMAN,HUMAN,AI,2021/Broadcast
